,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Unnamed: 66
66,Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.12441487941237,4.919146941650371,2.10636824681136,7.40724536151613,3.2750824883219303,-0.33952563935771696,4.621073940704361,1.90943839921289,4.6692379803251205,6.87192932986009,6.292606196283231,5.01764070360242,13.9506821321825,11.2085096276477,10.972154001573301,7.397187619306719,1.60484211178154,5.7068249445792105,3.73404840122311,3.7086829688621803,5.61286411959033,0.6148453536478801,-0.336868770986328,2.62527326828874,3.93500141151873,3.46478251583862,-0.259098708350407,5.8904672900016,1.0057779461983198,3.67991405278418,4.29134239802096,2.114310675128,1.97321807875184,4.25825046821244,2.25254877423716,1.73174751447954,4.32786476432231,3.2665294037466603,-4.73938579085588,1.0918015643576,4.01562989958492,4.096776658853569,2.72287733695474,8.21102091734038,5.29130826699402,4.4035264338318605,2.1900639722454,6.357130599908321,0.566491592100093,3.52529866894027,7.868140919109959,5.641962066712001,4.94651126690626,3.78886854920833,0.0988726083462694,-1.22638398463879,2.36838652633651,1.2892919329050199,0.0121051028476558,-7.78760709093422,4.23525124172572,
67,"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.16111414318796,3.87561672366346,10.5180926175285,11.5075774740906,4.914042292134719,5.04640371259346,0.805264126957539,-1.6067923495359901,5.279517513573099,5.59851503849529,4.0573463265853,3.05568062512475,3.50683016245942,1.5589385716767499,8.939147158950759,13.2796894430585,9.00304426669791,8.62876764492906,4.547689628455809,10.0113290379587,7.34855389631399,9.90717113399194,5.09440684043945,9.74576271173548,5.79150579143599,4.7445255473911905,3.8327526131987404,5.461320495526951,4.9208686038543705,5.66702915715855,1.12540459275169,4.472859189398309,2.9007907935330497,3.97317218537407,4.642458770184111,4.98873056985471,5.492354740113231,5.5754974611595705,6.05343878260187,6.370003834231619,3.53525196931786,2.3902040278461403,3.19345473897896,4.0920716120453,4.47174446860463,6.843838196989241,7.08782742739524,7.15628356351688,4.673599800405429,5.147234858732941,1.76457194925801,2.22619979662137,2.18546605471226,2.91591187883586,4.37201907940117,4.34664345337812,4.18122100091018,5.3141210374639805,5.557683887915929,3.5696694750485998,3.3267420905086,
68,Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,3.7728897811306603,4.8912762602163,6.15160699386801,3.2137278482606604,-0.7724018172008019,5.02702675173671,3.08578269918398,3.12368465975869,3.8734540645994704,2.15934806405129,0.523958611351077,0.7127526956572859,1.39014795250768,2.37874073890887,2.3128861479788,2.5075144118705897,2.5335701275845697,4.3059185189841,4.09959323255651,3.6038535229781004,2.67737776199708,1.4176833625552903,-0.661437270569536,2.46020129931257,2.4203529269986,1.69043933714308,2.7078228838717,3.0363567581378996,2.96492681549509,3.86516264046868,2.19576223144928,0.9403515348790421,0.6822099924558671,2.29393248023784,1.6814917040236101,3.2308554293692704,3.0016468732035797,0.416671742833302,-4.5211394569593,2.1806787775682603,1.71422894114306,-0.841832474822965,-0.21968232336260501,1.4026054348123402,2.0495684690151,1.8640242699291298,2.6177934306086903,1.78337860566837,1.58206835204705,-6.13853139607691,5.3250571024247195,
69,Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4547625007102,21.221411187681397,2.8583790589487004,9.25883856340832,7.9086845779407895,1.77258309100318,0.0134800959108077,-3.14198590251638,8.75543552816325,3.0054291917377998,-2.65551592487554,1.4517355659550601,2.5744495512484598,-0.9692171107113549,1.42682221120323,-9.78303001782456,3.8765015275421,2.19419034888082,8.67980010138049,,,,,,,,,,,
70,Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,11.8386741948332,9.95343810301794,9.596498874197609,5.30851024557151,6.2531348989849995,7.2460603095078495,4.34033841707489,6.59702013758312,8.907015555270961,4.28918295677589,4.64947368746324,8.14974580952463,7.78846535789519,5.61878571735528,0.5422032143575,3.30379157223688,2.8385743338570397,1.46300323600586,0.0415465146293599,2.2087281072924703,-0.13246845198897,1.24646160563331,1.7701157399856,1.7846875068689498,2.32143594586805,3.2533217057731,5.547122619443459,5.0943242039635805,4.82703027068838,3.78139355508462,2.54600058472822,0.9292153160538129,-1.03149172891911,2.38319532639552,2.7574940459830404,2.66056160429645,3.7024946271661494,4.39310073452258,4.490553378406401,5.24594382377803,3.93300276489272,2.7309483293099506,2.9819363164467205,3.12273351662624,3.65208419190144,4.10268574072705,3.60473846199818,0.8870670455764159,-3.7631070424473,0.162919517758226,-0.814384776648922,-2.9589221323002404,-1.40334186790638,1.3957753672797502,3.83851887667484,3.03777414172446,2.9757607292486297,2.2844694194762205,1.9839662230883,-11.3254383222864,5.5195949732682,
71,Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94301449126702,13.050014744183303,4.33982551026151,-0.42502515676211794,10.0876344406951,6.003674251065731,6.7713679304362,7.60026518508707,6.804007770501361,9.52642697162088,9.76558336997708,7.579140520467651,-5.13200095768519,-14.629055032422302,2.4442651179978396,7.26308458128695,3.22820049358981,1.4584286361599197,3.01136658651455,1.8530200462934199,3.15556481438308,5.7920446746649406,3.7842008495282595,3.73970668161645,-0.55100125774716,8.013462924008419,
72,Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,0.9160138567381891,8.23500571913686,-2.84802145221472,-11.1443529779265,9.6616123612221,13.859330394974599,0.503674879297762,-0.36104417975227,2.72645178272658,-7.13747970027428,-8.67248014788842,13.1428339765154,3.18996458217961,6.1275114137654505,12.4261737774646,3.1339068508759302,-3.4581391337174203,5.16214582105535,6.07321747957957,8.30130632052328,1.5147257063110102,-2.16135972205798,13.5726031368695,11.818765946649401,10.834727065876999,11.4561670000236,10.788521685372501,8.802553197825661,12.5505383459308,11.178296227164099,8.647811633374161,10.5822700482672,10.2574929610051,10.3924630202334,9.433482657844019,9.564189642956071,6.81614779681703,8.3640856990789,6.0595308864336905,5.63730300819225,
73,European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,3.63454390912297,4.75978795752734,6.00902656758242,3.0957386490071,-0.6618672758832099,4.89212935347977,2.87460404195122,3.05024257841544,3.87213139259161,2.07523706858166,0.51203529058526,0.8125297668359649,1.4488315987705,2.49633006803853,2.35289509779868,2.58583380481234,2.52034823515181,4.16243408515433,3.9181729298509103,3.38263753330455,1.85893085186051,1.1601431649855802,-0.573680729055909,2.6523582629849303,2.6630913532219305,1.88214247176903,2.6535238206904,3.01139248609962,2.94963429082775,3.90052956425635,2.17590148798008,1.1106872245046002,0.9080857351203091,2.5926097980721203,1.92472010832607,3.49371539074835,3.1558705845390693,0.6407247446615539,-4.34850930840265,2.22520590101072,1.8936009039395703,-0.6998834058055219,-0.0838216563847709,1.5975742571908,2.30705701046277,1.97712598632882,2.8384812727147994,2.06595299992662,1.8051070548930601,-5.67758066256545,5.392521025215791,
74,Fragile and conflict affected situations,FCS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,13.2873837256609,13.587764634772402,9.55223658214254,2.71637695045442,4.16779324248641,9.696150480042661,-0.374440877229105,7.438058024667879,4.35133672941753,-1.19689304348131,5.72571032581905,6.120045134244981,-4.05355383659743,-1.15758569567284,-4.756837945790309,-0.6522531036969921,3.1950476302536805,2.06529728987749,4.313101412060759,3.23060835329274,0.5968945995993951,5.03691824789105,-7.5357464099123606,0.636513260041355,-1.55419177964082,-3.80167653398269,0.0676468369011474,3.61590671544658,4.95196825898665,5.75010248697623,3.3184657269003304,5.4414156899789,4.32545797595121,4.6433849765002995,1.23218165539885,11.063511977255,5.83981223675612,5.860088972925579,6.010488922929599,5.03558531724249,2.88247204547081,6.94529223768741,0.00397074934666364,4.827629555510099,3.48108243920851,2.1848869892963703,0.865936956572128,2.57085370649411,2.54329066502068,2.68720870594773,2.20066840595616,-4.07834244087047,2.2865735663984,
75,Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.60467047924426,2.98194553610325,3.2850996357034,5.23868659789346,5.3028578022827695,2.3728230152817003,2.1688288828741897,2.3032899835567404,9.59328778480035,4.81373679601094,2.35692135759953,7.73548550195038,6.983827844751249,3.2365330402853103,1.80489827726724,0.344382485474924,0.23951082931115802,2.91970741193541,7.121926371491231,5.38904788022778,1.3158788537491999,3.10808869307027,3.11658151416627,3.23769199585604,3.5488965872302596,2.7556334586149402,3.57482613830207,5.217150322657259,5.08714367418199,0.6702758442897621,-5.88632806942667,-3.29466006575714,-0.661998030419085,3.96305242370121,4.21686746987953,3.66717982978477,6.33379565418399,5.45718050065875,4.37957572274557,5.7733624584817,2.61001912392074,1.70714896198065,2.00378420285061,3.9920912903208703,2.77985055556123,4.02740965802573,5.29933650739021,0.783995060876521,-8.0744474323113,3.1859586540770297,2.54766483842627,-1.39754572817782,-0.9016963161948441,-0.36490815688206607,0.543659211765487,2.81145776663433,3.1924096296841604,1.1397180134305,1.22474892206223,-2.2051393728223,2.9732293564089503,
